Time,long,M,a,e,i,peri,node,mass,x,y,z,vx,vy,vz
590.0000000,3.072809E+02,1.180330E+02,5.10500,0.035664,18.2755,328.3737,338.9072,0.000000E+00,1.7807073626436183,4.6008494715844117,1.6292397251748014,-0.0068930787706807,0.0029027042857332,0.0000751460806219
600.0000000,3.089794E+02,6.996993E+01,5.07694,0.035917,18.3045,330.0765,338.9029,0.000000E+00,4.5621128364855634,1.7868612913564166,1.0947113008356246,-0.0028605959643859,0.0069405208982885,0.0018014534595342
610.0000000,3.088769E+02,2.605305E+01,5.06031,0.037135,18.3182,329.9608,338.9161,0.000000E+00,4.5030904887240597,-1.9130356210717359,-0.0546437320367474,0.0030821028022495,0.0068428400140487,0.0024808750366377
620.0000000,3.060143E+02,3.459432E+02,5.06192,0.037701,18.3193,327.0990,338.9153,0.000000E+00,1.8027072592302744,-4.3860704953895864,-1.1402515869923073,0.0072855006575908,0.0026405911704116,0.0016835241592429
630.0000000,3.035691E+02,3.039901E+02,5.09274,0.036021,18.2799,324.7364,338.8327,0.000000E+00,-2.0949318889928565,-4.2570494404701913,-1.5612282470105519,0.0070950215317634,-0.0031663674482070,-0.0001290838953764
640.0000000,3.062693E+02,2.516862E+02,5.17079,0.034990,18.2015,327.6288,338.6406,0.000000E+00,-5.0178085995101984,-1.1422245532903159,-0.9507083378344394,0.0021789739817132,-0.0069049338077072,-0.0018535272454405
650.0000000,3.111127E+02,1.891069E+02,5.27343,0.039664,18.1217,332.8649,338.2478,0.000000E+00,-4.2015615039442853,3.4756126251297608,0.5468890400603219,-0.0045157379597102,-0.0051930415218838,-0.0021261990102860
660.0000000,3.101717E+02,1.251268E+02,5.34069,0.043434,18.0475,332.1300,338.0418,0.000000E+00,0.9240519178209949,5.1390156184847422,1.6655953323023482,-0.0070510542359794,0.0016523961169653,-0.0003597486709301
670.0000000,3.090006E+02,5.764192E+01,5.36266,0.043851,18.0299,330.9850,338.0157,0.000000E+00,5.0953722006037561,0.8716334567116375,0.8839598606244994,-0.0012866612220792,0.0072068454406474,0.0020184542869248
680.0000000,3.085507E+02,3.487618E+02,5.35414,0.044010,18.0360,330.5210,338.0296,0.000000E+00,2.3306738985878050,-4.4386559448023153,-1.0564032196517865,0.0068214934405073,0.0032321777082217,0.0018070129541746
690.0000000,3.074081E+02,2.818148E+02,5.33040,0.044191,18.0612,329.3576,338.0505,0.000000E+00,-3.7038885339421119,-3.4694030430237990,-1.5008450542643230,0.0055130757148251,-0.0050203169851255,-0.0008464575149220
700.0000000,3.062807E+02,2.171229E+02,5.29780,0.043350,18.0884,328.2426,338.0381,0.000000E+00,-5.1663723570280995,1.8388436427790018,-0.0740672338716679,-0.0020988212745228,-0.0065311628247846,-0.0022348219436308
710.0000000,3.065985E+02,1.537511E+02,5.26093,0.042076,18.1172,328.5616,338.0368,0.000000E+00,-1.2549492946894241,5.1267761771807328,1.4020898857962838,-0.0070046522405379,-0.0012393663468252,-0.0012332307768454
720.0000000,3.082186E+02,9.210058E+01,5.22356,0.041402,18.1553,330.1991,338.0195,0.000000E+00,3.6126400023894574,3.4857609473312468,1.5033650341277354,-0.0051457423627298,0.0053671069207367,0.0010004725286389
730.0000000,3.098857E+02,3.356165E+01,5.18703,0.041873,18.1885,331.9091,337.9766,0.000000E+00,4.8513420132007434,-1.2264068979148119,0.2241655168893914,0.0018982051092975,0.0071855839078204,0.0024225019665786
740.0000000,3.100588E+02,3.397288E+02,5.15188,0.043022,18.2163,332.0969,337.9619,0.000000E+00,1.5984786079061453,-4.5275203368211763,-1.1837451960682970,0.0073675682701232,0.0023127828455187,0.0016153076347300
750.0000000,3.086454E+02,2.906886E+02,5.11874,0.043545,18.2515,330.6882,337.9572,0.000000E+00,-2.8333049829487860,-3.8852571650391292,-1.5382866193458826,0.0064885904223611,-0.0041351849954833,-0.0004609502663965
760.0000000,3.072868E+02,2.446568E+02,5.08832,0.042770,18.2807,329.3451,337.9417,0.000000E+00,-5.0943818398601559,-0.5676669347742931,-0.8058096157997955,0.0013919238181910,-0.0070707456264589,-0.0019921212746794
770.0000000,3.074101E+02,1.997546E+02,5.06458,0.041484,18.2996,329.4547,337.9554,0.000000E+00,-4.3658177043973385,2.9184016328287230,0.3526807025525586,-0.0039298037913593,-0.0057845934777134,-0.0022609604258768
780.0000000,3.090491E+02,1.549376E+02,5.05647,0.041116,18.3090,331.0770,337.9721,0.000000E+00,-1.5152429652053518,4.8514922499861708,1.3000857022816421,-0.0070351425706604,-0.0016904675687321,-0.0013916160104392
790.0000000,3.106538E+02,1.097969E+02,5.07883,0.043108,18.2846,332.7301,337.9238,0.000000E+00,2.0825261531987018,4.4368163517107106,1.6171466306960138,-0.0066880037449906,0.0034103167375967,0.0002136730315977
800.0000000,3.096143E+02,6.373466E+01,5.14917,0.047724,18.2131,331.8532,337.7611,0.000000E+00,4.7302008736075649,1.4398908332943836,1.0275887093448519,-0.0022292687671091,0.0071512531836687,0.0019003843915920
810.0000000,3.052774E+02,1.369220E+01,5.24090,0.048341,18.1534,327.8702,337.4072,0.000000E+00,3.8749949032416300,-3.1194888449831821,-0.4562151038439106,0.0049525635586662,0.0056587028426880,0.0023368498869322
820.0000000,3.071856E+02,3.089925E+02,5.31604,0.046007,18.0507,330.0435,337.1421,0.000000E+00,-1.5048299322054699,-4.6806957186211324,-1.5961430524860771,0.0073565453010872,-0.0021506338363002,0.0002854471253163
830.0000000,3.092456E+02,2.391934E+02,5.35727,0.047191,18.0182,332.1743,337.0713,0.000000E+00,-5.4348306861658262,-0.2649795369667625,-0.7680871512557231,0.0009034318419749,-0.0069149149430708,-0.0019570274106502
840.0000000,3.095728E+02,1.695290E+02,5.35886,0.047622,18.0164,332.5039,337.0688,0.000000E+00,-2.8729078488802324,4.7041019010347425,1.0449851918692004,-0.0060596692663730,-0.0032443428697305,-0.0017396767391175
850.0000000,3.102823E+02,1.001093E+02,5.33883,0.047310,18.0366,333.1889,337.0934,0.000000E+00,2.9414619633291812,4.2153286456317804,1.6371901033202378,-0.0059199096056070,0.0043505966952139,0.0005546412232792
860.0000000,3.114467E+02,3.217586E+01,5.30889,0.047733,18.0635,334.3602,337.0865,0.000000E+00,4.9447609654971565,-1.2124127279597980,0.2636729540265433,0.0018407860832274,0.0071605448420315,0.0023848495616919
870.0000000,3.113067E+02,3.281841E+02,5.27475,0.048850,18.0906,334.2147,337.0920,0.000000E+00,0.6471458265488702,-4.8272458900608157,-1.3702568275343292,0.0076507312766074,0.0008930580161331,0.0012415691467004
880.0000000,3.098704E+02,2.684701E+02,5.23916,0.049165,18.1286,332.7939,337.0764,0.000000E+00,-4.3399290321369639,-2.6445128392587081,-1.3508938844646903,0.0044276481746476,-0.0059138041506490,-0.0012186567010848
890.0000000,3.088500E+02,2.114666E+02,5.20232,0.048229,18.1593,331.8164,337.0336,0.000000E+00,-5.0085787992021649,2.0698044125854360,-0.0159303735849183,-0.0024564231226844,-0.0064197200182165,-0.0022531193592928
900.0000000,3.091788E+02,1.562920E+02,5.16513,0.046982,18.1885,332.1619,337.0168,0.000000E+00,-1.7026408969651599,4.9504577947265593,1.2789782682630859,-0.0068598893820573,-0.0018448240608971,-0.0014380743127266
910.0000000,3.105424E+02,1.032797E+02,5.12935,0.046313,18.2248,333.5361,337.0063,0.000000E+00,2.5811945444957414,4.2107273388480859,1.6082695738123698,-0.0062711014238515,0.0040909373034857,0.0004333843041932
920.0000000,3.119390E+02,5.336507E+01,5.09718,0.046673,18.2569,334.9508,336.9881,0.000000E+00,4.8382095841240229,0.7156650310254098,0.8412304877185010,-0.0011589636572646,0.0074433387777507,0.0021105882283133
930.0000000,3.119762E+02,7.651253E+00,5.07186,0.047736,18.2777,334.9800,336.9963,0.000000E+00,3.7505058627145598,-3.0159321157358479,-0.4328214461631990,0.0049946218819520,0.0057807055183320,0.0024021380936639
940.0000000,3.103626E+02,3.256866E+02,5.05802,0.048016,18.2926,333.3453,337.0173,0.000000E+00,0.3228319048909218,-4.6519304311357601,-1.3740786982070532,0.0078565205516650,0.0004404021135313,0.0011481066189557
